MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SaleType,SaleCondition,GarageYrBlt_2,MoSold_2,ln_y
20,RL,9135,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,No_Fence,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,Ex,1700,0,0,1700,1,0,2,0,3,1,Gd,7,0,No_FirePlace,Attchd,RFn,2,544,TA,192,23,0,0,0,0,No_Fence,0,2006,WD,Normal,2000_plus,Avril_Juin,12.206072645530174
20,RL,7763,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1962,1980,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,TA,1283,0,0,1283,1,0,1,0,3,1,TA,6,0,No_FirePlace,Detchd,Unf,2,506,TA,0,0,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Octobre_Decembre,11.84939770159144
20,RL,10182,IR1,Lvl,CulDSac,Somerst,RRNn,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,No_Fence,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,Ex,1660,0,0,1660,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,RFn,2,500,TA,322,50,0,0,0,0,No_Fence,0,2006,New,Partial,2000_plus,Avril_Juin,12.577636201962656
60,RL,11218,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,Wd Sdng,GdPrv,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,Ex,1055,790,0,1845,0,0,2,1,3,1,Gd,8,1,TA,Attchd,RFn,2,462,TA,635,104,0,0,0,0,GdPrv,400,2010,WD,Normal,1980_200,Avril_Juin,12.14950229404178
50,RL,12134,IR1,Bnk,Inside,Gilbert,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,Gd,1080,672,0,1752,0,0,2,0,4,1,TA,8,0,No_FirePlace,Basment,RFn,2,492,TA,325,12,0,0,0,0,No_Fence,0,2010,WD,Normal,1980_200,Avril_Juin,12.007621706806335
30,RL,9340,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1941,1950,Hip,MetalSd,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,TA,672,0,0,672,1,0,1,0,2,1,TA,4,0,No_FirePlace,Attchd,Unf,1,234,TA,0,113,0,0,0,0,No_Fence,0,2009,WD,Normal,1900_1950,Juillet_Septembre,11.635143097694478
80,RL,10246,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SLvl,4,9,1965,2001,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,Ex,960,0,0,960,1,1,0,0,0,1,TA,3,0,No_FirePlace,Attchd,Unf,1,364,TA,88,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1950_1980,Avril_Juin,11.884489021402711
85,RL,10205,IR1,Lvl,Inside,NAmes,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,TA,999,0,0,999,1,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,1,300,TA,150,72,0,0,0,0,No_Fence,0,2006,WD,Normal,1950_1980,Avril_Juin,11.809319478024031
20,RL,7094,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1966,1966,Gable,VinylSd,VinylSd,MnPrv,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,TA,894,0,0,894,0,0,1,0,3,1,TA,5,0,No_FirePlace,Detchd,RFn,1,384,TA,0,0,0,0,0,0,MnPrv,0,2007,WD,Normal,1950_1980,Avril_Juin,11.736069016284437
90,RM,8930,Reg,Lvl,Inside,Sawyer,RRAe,Duplex,1.5Fin,6,5,1978,1978,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,TA,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,TA,1318,584,0,1902,0,0,2,0,4,2,TA,8,0,No_FirePlace,Attchd,Unf,2,539,TA,0,0,0,0,0,0,No_Fence,0,2010,WD,Normal,1950_1980,Avril_Juin,11.626254150277232
20,FV,8640,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2009,2009,Gable,CemntBd,CmentBd,No_Fence,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,Ex,1314,0,0,1314,1,0,2,0,3,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,552,TA,135,112,0,0,0,0,No_Fence,0,2009,New,Partial,2000_plus,Juillet_Septembre,12.343466568968994
50,RM,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,AsbShng,AsbShng,No_Fence,0.0,TA,TA,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,Gd,672,240,0,912,0,0,1,0,2,1,TA,3,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,None,Juillet_Septembre,11.296012463406655
160,RM,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CemntBd,CmentBd,No_Fence,236.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,TA,672,546,0,1218,0,0,1,1,3,1,TA,7,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,201,0,0,0,0,0,No_Fence,0,2006,WD,Abnorml,None,Avril_Juin,11.424094251263613
20,RL,7800,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,TA,912,0,0,912,0,0,1,0,2,1,TA,5,0,No_FirePlace,Attchd,Unf,1,288,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Abnorml,1950_1980,Octobre_Decembre,11.652687407345388
20,RL,8250,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,952,Ex,1211,0,0,1211,0,0,1,0,3,1,TA,5,1,TA,Attchd,Unf,1,322,TA,0,63,0,0,0,0,No_Fence,0,2008,WD,Normal,1950_1980,Juillet_Septembre,11.805595078933049
50,RL,10496,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,Wd Sdng,Wd Sdng,GdWo,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,Ex,1168,678,0,1846,0,0,2,0,3,1,TA,7,1,Gd,Attchd,Unf,1,315,TA,0,0,0,0,0,0,GdWo,0,2007,WD,Normal,1900_1950,Janvier_Mars,11.870599909242044
20,RL,10680,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,Wd Sdng,MnPrv,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,TA,2136,0,0,2136,0,0,2,0,4,1,TA,7,0,No_FirePlace,Detchd,Unf,2,528,TA,0,30,0,0,0,0,MnPrv,0,2006,WD,Normal,1950_1980,Octobre_Decembre,11.834284063781393
60,RL,15384,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,Ex,788,702,0,1490,1,0,2,1,3,1,Gd,8,1,Gd,Attchd,Fin,2,388,TA,100,75,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Janvier_Mars,12.122691036591123
80,RL,10482,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,VinylSd,MnWw,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,Ex,1138,0,0,1138,0,1,1,0,3,1,TA,6,0,No_FirePlace,Attchd,RFn,1,264,TA,224,0,0,0,0,0,MnWw,0,2007,WD,Normal,1950_1980,Avril_Juin,11.884489021402711
60,RL,14598,IR1,Lvl,CulDSac,Somerst,Feedr,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,No_Fence,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,Ex,894,1039,0,1933,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,Fin,3,668,TA,100,18,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Janvier_Mars,12.273731294003989
20,RL,8872,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,8,1965,2008,Gable,VinylSd,VinylSd,No_Fence,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,Ex,912,0,0,912,1,0,1,0,2,1,Gd,5,0,No_FirePlace,Detchd,Unf,2,576,TA,0,240,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Octobre_Decembre,11.898187865760873
120,RL,8769,Reg,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,MetalSd,MetalSd,No_Fence,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,Ex,1702,0,0,1702,1,0,1,1,1,1,Ex,7,1,Gd,Attchd,Fin,3,1052,TA,0,72,0,0,224,0,No_Fence,0,2008,New,Partial,2000_plus,Octobre_Decembre,12.813917896253697
80,RL,7910,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,5,1960,1960,Hip,BrkFace,HdBoard,GdWo,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,Gd,1507,0,0,1507,0,0,2,0,4,1,TA,7,0,No_FirePlace,Basment,Unf,1,404,TA,0,0,0,0,0,0,GdWo,0,2008,WD,Normal,1950_1980,Juillet_Septembre,11.751942365440728
90,RL,18890,IR1,Lvl,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,5,1977,1977,Shed,Plywood,Plywood,No_Fence,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,Ex,1361,1259,0,2620,0,0,2,2,4,2,TA,12,1,TA,BuiltIn,RFn,2,600,TA,155,24,145,0,0,0,No_Fence,8300,2007,WD,Normal,1950_1980,Juillet_Septembre,12.154779351142624
90,RL,7728,Reg,Lvl,Inside,NAmes,Norm,Duplex,SLvl,5,6,1962,1962,Hip,Wd Sdng,Wd Sdng,GdWo,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,TA,1190,0,0,1190,1,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,2,540,TA,0,18,0,0,0,0,GdWo,0,2006,WD,Normal,1950_1980,Avril_Juin,11.794337924408413
90,RL,9842,Reg,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,HdBoard,HdBoard,No_Fence,0.0,TA,TA,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,TA,1224,0,0,1224,0,0,2,0,2,2,TA,6,0,No_FirePlace,CarPort,Unf,2,462,TA,0,0,0,0,0,0,No_Fence,0,2007,WD,Normal,1950_1980,Janvier_Mars,11.53076538309856
20,RL,12160,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,Plywood,Plywood,MnPrv,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,Fa,1188,0,0,1188,1,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,RFn,2,531,TA,0,0,0,0,0,0,MnPrv,0,2010,COD,Abnorml,1950_1980,Avril_Juin,11.863582336583399
70,RH,8525,Reg,Bnk,Inside,SWISU,Norm,1Fam,2Story,5,6,1911,1950,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,TA,1024,940,0,1964,0,0,1,1,4,1,TA,7,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,192,0,0,0,0,No_Fence,0,2008,WD,Abnorml,None,Octobre_Decembre,11.77528972943772
70,RL,13132,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,5,1914,1950,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,Gd,892,892,0,1784,0,0,1,1,4,1,TA,9,0,No_FirePlace,Detchd,Unf,1,180,Fa,203,40,0,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Juillet_Septembre,11.841415931849784
160,RL,2628,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,No_Fence,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,Ex,764,862,0,1626,0,0,2,1,2,1,Gd,6,0,No_FirePlace,BuiltIn,RFn,2,474,TA,0,27,0,0,0,0,No_Fence,0,2010,WD,Normal,2000_plus,Avril_Juin,12.075394321888057
60,RL,12393,IR2,Lvl,FR2,CollgCr,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,Ex,847,1101,0,1948,0,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,Fin,2,434,TA,100,48,0,0,0,0,No_Fence,0,2006,WD,Normal,2000_plus,Juillet_Septembre,12.180754837545884
20,RL,13072,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,Ex,1141,0,0,1141,0,0,1,1,3,1,TA,6,0,No_FirePlace,Detchd,Unf,2,484,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Abnorml,2000_plus,Janvier_Mars,11.867097278690842
20,RL,9037,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,No_Fence,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,Ex,1484,0,0,1484,0,0,2,0,2,1,Ex,6,1,Gd,Attchd,RFn,2,472,TA,120,33,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Octobre_Decembre,12.490875577231112
60,RL,8158,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,No_Fence,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,Ex,884,884,0,1768,1,0,2,1,3,1,Gd,8,0,No_FirePlace,Attchd,RFn,2,543,TA,0,63,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Juillet_Septembre,12.323411137947407
20,RL,9849,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,Ex,1689,0,0,1689,0,0,2,0,3,1,Gd,7,0,No_FirePlace,Attchd,RFn,3,954,TA,0,56,0,0,0,0,No_Fence,0,2007,New,Partial,2000_plus,Avril_Juin,12.422505731952896
85,RL,10625,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,Plywood,Plywood,MnPrv,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,TA,1173,0,0,1173,1,0,2,0,3,1,Gd,6,2,TA,Attchd,RFn,2,528,TA,0,120,0,0,0,0,MnPrv,0,2010,WD,Family,1950_1980,Janvier_Mars,12.043553716032399
20,RL,13891,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2006,2006,Gable,VinylSd,VinylSd,No_Fence,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,Ex,2076,0,0,2076,1,0,2,1,2,1,Ex,7,1,Gd,Attchd,Fin,3,850,TA,216,229,0,0,0,0,No_Fence,0,2006,New,Partial,2000_plus,Juillet_Septembre,13.049792684569493
70,RL,11435,IR1,HLS,Corner,Crawfor,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,No_Fence,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,Fa,792,725,0,1517,0,0,1,0,3,1,Gd,7,2,Gd,Detchd,Unf,2,400,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Avril_Juin,12.345834587905333
80,RL,12090,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,No_Fence,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,Ex,1140,728,0,1868,0,0,3,1,3,1,TA,7,1,TA,BuiltIn,Fin,2,477,TA,268,112,0,0,147,0,No_Fence,0,2007,WD,Abnorml,1980_200,Janvier_Mars,12.089538829274222
60,FV,8125,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,Ex,756,797,0,1553,0,0,2,1,3,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,615,TA,0,45,0,0,0,0,No_Fence,0,2006,New,Partial,2000_plus,Janvier_Mars,12.136186518066006
80,RL,12328,IR1,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,No_Fence,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,TA,1034,0,0,1034,1,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,3,888,TA,0,0,0,0,0,0,No_Fence,0,2010,WD,Normal,1950_1980,Avril_Juin,12.042965307660024
75,RM,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,AsbShng,AsbShng,No_Fence,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,Fa,1134,924,0,2058,0,0,1,1,3,1,TA,8,1,Gd,Detchd,Unf,2,396,Fa,0,0,259,0,0,0,No_Fence,0,2008,WD,Normal,1950_1980,Avril_Juin,11.771436160121729
20,RL,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,TA,988,0,0,988,0,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,1,276,TA,0,80,0,0,0,0,No_Fence,0,2007,WD,Normal,1950_1980,Avril_Juin,11.686878772093667
20,RL,11160,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,5,1968,1968,Hip,BrkFace,BrkFace,No_Fence,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,Ex,2110,0,0,2110,1,0,2,1,3,1,Ex,8,2,TA,Attchd,Fin,2,522,TA,0,0,0,0,0,0,No_Fence,0,2010,WD,Normal,1950_1980,Avril_Juin,12.404923504275338
120,RL,3136,IR1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,No_Fence,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,Ex,1405,0,0,1405,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2,478,TA,148,36,0,0,0,0,No_Fence,0,2006,WD,Normal,2000_plus,Janvier_Mars,12.053795210084596
20,RL,9858,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,GdWo,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,TA,874,0,0,874,1,0,1,0,3,1,TA,5,0,No_FirePlace,Attchd,RFn,1,288,TA,33,0,0,0,0,0,GdWo,600,2009,WD,Normal,1950_1980,Octobre_Decembre,11.77528972943772
60,RL,17542,IR1,Lvl,Inside,Veenker,Norm,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,MnPrv,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,TA,1516,651,0,2167,1,0,2,1,3,1,Gd,9,2,Gd,Attchd,RFn,2,518,TA,220,47,0,0,0,0,MnPrv,0,2007,WD,Normal,1950_1980,Juillet_Septembre,12.591335046320818
60,RL,6931,Reg,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,No_Fence,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,Ex,760,896,0,1656,0,0,2,1,3,1,Gd,7,1,Gd,BuiltIn,Fin,2,397,TA,178,128,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Juillet_Septembre,12.016122061571728
50,RM,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,TA,959,408,0,1367,0,0,1,0,3,1,TA,6,1,Gd,Detchd,Unf,1,560,TA,0,0,0,0,120,0,No_Fence,0,2007,WD,Normal,1950_1980,Octobre_Decembre,11.755871643580617
20,RL,14303,IR1,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,No_Fence,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,Ex,1987,0,0,1987,1,0,2,0,2,1,Gd,7,1,TA,Attchd,Fin,2,691,TA,262,36,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Juillet_Septembre,12.616525295149378
30,RL,4060,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,Ex,864,0,0,864,0,0,1,0,2,1,TA,4,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,96,0,0,0,0,No_Fence,0,2009,WD,Normal,None,Juillet_Septembre,11.511924964636645
80,RL,9587,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,No_Fence,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,Ex,1166,0,0,1166,1,0,2,0,2,1,Gd,5,0,No_FirePlace,Attchd,Fin,2,400,TA,212,0,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Juillet_Septembre,12.154779351142624
20,RL,9750,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,HdBoard,No_Fence,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,Gd,1054,0,0,1054,1,0,1,1,3,1,TA,6,0,No_FirePlace,Attchd,Unf,2,460,TA,180,0,0,0,80,0,No_Fence,0,2008,WD,Normal,1950_1980,Juillet_Septembre,11.925035115797062
60,RL,24682,IR3,Lvl,CulDSac,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,Ex,892,783,0,1675,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,Fin,2,502,TA,0,103,0,0,0,0,No_Fence,0,2009,WD,Normal,1980_200,Avril_Juin,12.106252310247962
20,RL,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,Gd,1050,0,0,1050,0,0,1,0,2,1,TA,5,0,No_FirePlace,Attchd,Unf,1,338,TA,0,0,0,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Avril_Juin,11.766792188927278
50,RL,11250,Reg,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,Ex,1104,684,0,1788,1,0,1,0,5,1,TA,8,2,TA,Attchd,Unf,1,304,TA,120,0,0,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Octobre_Decembre,11.992260421644849
70,RL,13515,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,Wd Sdng,GdPrv,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,Ex,1060,764,0,1824,0,0,1,0,3,1,TA,8,1,Gd,Detchd,Unf,2,520,TA,0,0,126,0,0,0,GdPrv,0,2007,WD,Normal,1900_1950,Juillet_Septembre,12.103486056755072
120,RH,4060,Reg,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,Ex,1337,0,0,1337,1,0,2,0,2,1,Gd,5,0,No_FirePlace,Attchd,Fin,2,511,TA,144,68,0,0,0,0,No_Fence,0,2008,COD,Abnorml,1980_200,Juillet_Septembre,12.106252310247962
160,FV,3735,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,No_Fence,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,Ex,713,739,0,1452,1,0,2,1,3,1,Gd,6,0,No_FirePlace,Detchd,Unf,2,506,TA,0,34,0,0,0,0,No_Fence,0,2006,WD,Normal,1980_200,Janvier_Mars,12.122147410592412
190,RM,10120,IR1,Bnk,Inside,OldTown,Feedr,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Wd Sdng,MnPrv,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,TA,964,925,0,1889,0,0,1,1,4,2,TA,9,1,Gd,Detchd,Unf,1,308,TA,0,0,264,0,0,0,MnPrv,0,2007,WD,Normal,1950_1980,Janvier_Mars,11.711776323715394
